This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"LSU03","Crowley",-92.3476,30.2476,7,"MESOWEST","208206"
"SE300","SCE Pigeon S",-118.4891,35.0791,1782,"MESOWEST","208207"
"SE480","SCE Brown Ca",-116.9107,33.6674,592,"MESOWEST","208209"
"SE516","SCE Orchard",-119.6028,34.4371,83,"MESOWEST","208210"
"SE238","SCE Tehachap",-118.3509,35.0327,1255,"MESOWEST","208211"
"LSU02","Chase",-91.7030,32.1006,24,"MESOWEST","208212"
"DT058","Armstrong Ra",-97.7939,26.9211,15,"MESOWEST","208214"
"SE386","SCE June Lak",-119.0752,37.7948,2344,"MESOWEST","208215"
"LSU05","Iberia",-91.7149,29.9599,7,"MESOWEST","208216"
"SE214","SCE Red Moun",-119.3379,34.3489,620,"MESOWEST","208217"
"SE137","SCE Yorba Li",-117.7876,33.8921,155,"MESOWEST","208220"
"SE352","SCE Silverwo",-117.3341,34.2770,1091,"MESOWEST","208223"
"LSU07","R&D Research",-91.9754,30.6136,11,"MESOWEST","208224"
"SE115","SCE Sand Can",-118.3106,35.1779,1494,"MESOWEST","208226"
"LSU09","Red River",-93.6420,32.4220,50,"MESOWEST","208228"
"SE320","SCE Dry Cree",-119.0283,36.4494,175,"MESOWEST","208229"
"LSU04","DeanLee",-92.4060,31.1770,22,"MESOWEST","208231"
"SE098","SCE Trabuco",-117.5717,33.6751,526,"MESOWEST","208233"
"VEC04","VEC Enosburg",-72.8144,44.9115,139,"MESOWEST","208235"
"SE140","SCE Santiago",-117.7892,33.8139,120,"MESOWEST","208238"
"SE385","SCE Tamarack",-119.2486,37.1607,2047,"MESOWEST","208241"
"SE403","SCE Bridgepo",-119.2261,38.2583,1969,"MESOWEST","208243"
"SE156","SCE Lytle Cr",-117.4407,34.1891,636,"MESOWEST","208249"
"MN095","Blatnick Bri",-92.0971,46.7341,183,"MESOWEST","208253"
"SE049","SCE Fillmore",-118.9361,34.4165,171,"MESOWEST","208255"
"SE128","SCE Villa Pa",-117.7663,33.8147,183,"MESOWEST","208257"
"DT015","Locust Grove",-100.6132,34.9796,744,"MESOWEST","208258"
"SE089","SCE Virginia",-119.1980,38.0772,2689,"MESOWEST","208260"
"SE189","SCE Johnston",-117.7979,34.1536,831,"MESOWEST","208263"
"SE272","SCE East Foo",-117.2439,34.1576,433,"MESOWEST","208265"
"DT081","Cedar Hill",-101.1008,32.0040,779,"MESOWEST","208266"
"SE130","SCE Rattle S",-118.3653,34.4563,743,"MESOWEST","208267"
"DT001","Allen Crocke",-101.9142,30.9768,697,"MESOWEST","208269"
"SE491","SCE Rose Ln",-119.7553,34.4527,76,"MESOWEST","208270"
"SE082","SCE Anlauf C",-119.0682,34.4222,492,"MESOWEST","208271"
"VTW10","Manchester",-73.1147,43.1662,1152,"MESOWEST","208272"
"SRP39","Palo Verde",-112.8600,33.3800,289,"MESOWEST","208274"
"SE317","SCE Dinsmore",-119.6415,34.4353,72,"MESOWEST","208275"
"SE396","SCE Bishop C",-118.4963,37.3293,1544,"MESOWEST","208278"
"SE092","SCE Idyllwil",-116.7459,33.7269,1667,"MESOWEST","208280"
"DT088","Lucas",-101.1976,32.3974,637,"MESOWEST","208283"
"SE289","SCE Fort Tej",-117.9174,34.4817,1051,"MESOWEST","208284"
"SE440","SCE Gould Me",-118.1883,34.2221,584,"MESOWEST","208286"
"DT057","LF Cantina",-102.6347,30.4387,975,"MESOWEST","208287"
"SE136","SCE Hicks Ca",-117.7315,33.7196,125,"MESOWEST","208288"
"SE305","SCE Tarapaca",-118.3265,33.7328,240,"MESOWEST","208291"
"DT059","La Rucia",-98.2829,26.8269,70,"MESOWEST","208292"
"SE223","SCE Eagle Va",-117.4981,33.8552,409,"MESOWEST","208294"
"SE184","SCE San Dima",-117.7725,34.1499,470,"MESOWEST","208295"
"DT090","Lasater",-100.5740,31.4452,190,"MESOWEST","208296"
"SE252","SCE Creeksid",-117.6096,34.3930,1463,"MESOWEST","208298"
"MN012","Ridgeway I-9",-91.5436,43.9119,402,"MESOWEST","208300"
"VEC01","VEC Johnson",-72.6942,44.6353,168,"MESOWEST","208301"
"SE119","SCE Wofford",-118.4760,35.7120,950,"MESOWEST","208302"
"DT096","Howard Ranch",-104.0339,29.9477,1224,"MESOWEST","208303"
"SE158","SCE Hacienda",-117.9918,33.9928,257,"MESOWEST","208305"
"SE176","SCE Tentrock",-118.6759,34.7756,952,"MESOWEST","208308"
"DT076","Addington",-102.1708,33.1445,911,"MESOWEST","208310"
"SE118","SCE Bear Val",-118.6776,35.0883,1231,"MESOWEST","208311"
"SE333","SCE Camp Nel",-118.6159,36.1402,1474,"MESOWEST","208312"
"SE375","SCE Keen Rid",-116.6943,33.6975,1567,"MESOWEST","208315"
"SE282","SCE Putnam A",-118.9728,36.0710,187,"MESOWEST","208316"
"SRP28","Collier",-112.2900,33.4600,309,"MESOWEST","208317"
"SE356","SCE Neptune",-117.2836,34.2317,1577,"MESOWEST","208320"
"SE226","SCE Moorpark",-118.9005,34.2924,184,"MESOWEST","208322"
"DT098","Baeza",-104.3428,29.5592,793,"MESOWEST","208323"
"SE267","SCE Cactus F",-116.8182,34.3228,1783,"MESOWEST","208324"
"DT074","Moore Place",-100.8244,33.9637,728,"MESOWEST","208325"
"SE046","SCE Thacher",-119.1833,34.4624,405,"MESOWEST","208326"
"DT014","Patterson Ra",-100.4247,33.2313,561,"MESOWEST","208327"
"UVM04","Mt. Mansfiel",-72.8268,44.5247,816,"MESOWEST","208329"
"SE260","SCE Rose Hil",-118.0170,34.0168,334,"MESOWEST","208331"
"SE034","SCE Castiac",-118.6311,34.4746,427,"MESOWEST","208333"
"DT060","C Mitchell",-96.5735,34.1942,235,"MESOWEST","208334"
"SE048","SCE Balcom C",-118.9897,34.3545,105,"MESOWEST","208335"
"DT102","Walker",-101.2976,35.9311,893,"MESOWEST","208337"
"LSC04","EW9302 Brown",-72.1653,44.8362,401,"MESOWEST","208338"
"SE327","SCE Ward Dr",-119.1422,34.8529,1582,"MESOWEST","208340"
"SE163","SCE Chino Cr",-117.6651,33.9493,162,"MESOWEST","208342"
"SE198","SCE Camarill",-119.0504,34.2495,201,"MESOWEST","208344"
"DT016","Petrify",-100.7080,35.0719,834,"MESOWEST","208345"
"MN054","Tenney US-75",-96.4942,46.0431,300,"MESOWEST","208350"
"SE045","SCE Toland P",-119.0078,34.3893,268,"MESOWEST","208351"
"SE197","SCE Bell Can",-118.6583,34.2028,282,"MESOWEST","208354"
"SRP20","Bartlett Dam",-111.6300,33.8200,503,"MESOWEST","208355"
"SE451","SCE Lake Hug",-118.5572,34.6031,608,"MESOWEST","208357"
"SE247","SCE Chimney",-116.7642,33.7298,1452,"MESOWEST","208358"
"SE078","SCE Temecula",-117.1882,33.4993,481,"MESOWEST","208360"
"SE355","SCE Mojave R",-117.3150,34.2633,1481,"MESOWEST","208363"
"DT082","Patterson No",-100.4617,33.3402,566,"MESOWEST","208364"
"SE316","SCE Calle Ca",-117.8136,34.0704,334,"MESOWEST","208365"
"SE506","SCE Kern Can",-118.7793,35.4597,304,"MESOWEST","208367"
"SE535","SCE Casa Dia",-118.9135,37.6451,2220,"MESOWEST","208368"
"SE312","SCE Casalero",-117.9744,33.9703,305,"MESOWEST","208369"
"SE237","SCE Blackbur",-118.3969,35.1008,1280,"MESOWEST","208372"
"SE402","SCE Pimentel",-119.3447,38.3505,2280,"MESOWEST","208374"
"SRP14","Desert Basin",-111.7900,32.9000,417,"MESOWEST","208375"
"SE215","SCE Eaton Ca",-118.0958,34.1754,288,"MESOWEST","208376"
"DT056","TL Roach",-100.9821,35.1073,875,"MESOWEST","208377"
"SE469","SCE Toms Can",-118.8322,34.4154,212,"MESOWEST","208378"
"DT002","Allen Pecos",-101.9231,30.7556,704,"MESOWEST","208379"
"SE302","SCE Valley V",-118.5135,35.1409,1242,"MESOWEST","208380"
"SE127","SCE Gypsum C",-117.7104,33.8647,123,"MESOWEST","208381"
"SE294","SCE Palo Cam",-118.7401,34.1680,326,"MESOWEST","208385"
"SE332","SCE Avenue 1",-118.9381,35.9965,179,"MESOWEST","208387"
"SE476","SCE Dawson C",-117.4814,33.7838,292,"MESOWEST","208389"
"SE219","SCE Mabey Ca",-117.6123,33.8501,356,"MESOWEST","208390"
"SE038","SCE Poppet F",-116.8535,33.8511,1159,"MESOWEST","208393"
"SE328","SCE Webber R",-117.9758,34.4944,1020,"MESOWEST","208397"
"SE017","SCE Stokes C",-118.6987,34.1088,196,"MESOWEST","208399"
"MN090","MN-110 and I",-93.0730,44.8752,304,"MESOWEST","208402"
"SE348","SCE Little M",-116.5300,34.1034,927,"MESOWEST","208403"
"SE258","SCE Squirrel",-118.4013,35.6188,942,"MESOWEST","208405"
"SE288","SCE Canyon H",-116.5868,34.0415,798,"MESOWEST","208406"
"DT032","North Mills",-101.2584,31.9364,806,"MESOWEST","208407"
"SE014","SCE Laguna B",-117.7675,33.5531,61,"MESOWEST","208409"
"DT027","Dorris",-102.0552,30.8271,772,"MESOWEST","208411"
"SE159","SCE East Hig",-117.1685,34.1062,412,"MESOWEST","208412"
"DT087","Phin",-99.2928,32.7487,427,"MESOWEST","208413"
"SRP36","Falcon Field",-111.7400,33.4700,416,"MESOWEST","208414"
"SE213","SCE Copper C",-119.3305,34.4356,262,"MESOWEST","208416"
"SE058","SCE Tehachap",-118.3380,35.1186,1198,"MESOWEST","208418"
"DT029","DMitchell HQ",-96.9240,34.4492,306,"MESOWEST","208419"
"SE306","SCE Memorial",-118.3183,33.7745,89,"MESOWEST","208422"
"SE264","SCE Union St",-117.0008,33.9713,818,"MESOWEST","208423"
"SE398","SCE Lucerne",-116.8058,34.4287,944,"MESOWEST","208425"
"MSS02","Lyon",-90.5421,34.2496,53,"MESOWEST","208426"
"SE084","SCE Ortega H",-117.3999,33.6572,805,"MESOWEST","208427"
"MSS11","Stoneville S",-90.9273,33.4054,35,"MESOWEST","208429"
"MSS08","Mound Bayou",-90.7096,33.8712,44,"MESOWEST","208430"
"SE454","SCE North Yu",-117.8878,34.1484,280,"MESOWEST","208431"
"SE466","SCE Indian C",-118.4314,35.2986,829,"MESOWEST","208434"
"MSS16","Tribbett",-90.8020,33.3524,34,"MESOWEST","208435"
"SE235","SCE Kernvill",-118.4202,35.7507,804,"MESOWEST","208436"
"MSS04","Verona",-88.7239,34.1647,85,"MESOWEST","208437"
"MSS09","Stoneville W",-90.9579,33.4227,37,"MESOWEST","208438"
"SE540","SCE East Eti",-117.5049,34.1369,426,"MESOWEST","208439"
"SE073","SCE Temecula",-117.1780,33.4195,346,"MESOWEST","208441"
"MSS06","Stoneville A",-90.9108,33.4312,38,"MESOWEST","208442"
"MSS03","Brooksville",-88.5628,33.2599,91,"MESOWEST","208443"
"SE387","SCE June Lak",-119.1164,37.7648,2210,"MESOWEST","208445"
"MSS01","Bee Lake",-90.3601,33.0443,34,"MESOWEST","208446"
"SE381","SCE San Joaq",-119.3407,37.2248,929,"MESOWEST","208447"
"MSS20","MS Delta 202",-91.4000,31.3407,21,"MESOWEST","208449"
"SE538","SCE Citrus A",-117.4524,34.1639,540,"MESOWEST","208450"
"SE261","SCE Holcomb",-116.9275,34.3125,2214,"MESOWEST","208451"
"MSS15","Sidon",-90.2327,33.4187,37,"MESOWEST","208452"
"MSS14","Thighman Lak",-90.5027,33.3582,34,"MESOWEST","208453"
"SE204","SCE Piuma Rd",-118.6917,34.0707,390,"MESOWEST","208454"
"MSS13","MSU North Fa",-88.7768,33.4730,81,"MESOWEST","208455"
"MSS10","Brown Loam E",-90.5123,32.2102,59,"MESOWEST","208456"
"SE431","SCE Freedom",-117.0649,33.7855,740,"MESOWEST","208457"
"SE505","SCE Mountain",-119.6951,34.4456,202,"MESOWEST","208459"
"SE087","SCE Weldon",-118.2496,35.6363,853,"MESOWEST","208460"
"SRP27","Spurlock",-111.4500,33.3500,549,"MESOWEST","208461"
"TWB29","Sutton Count",-100.9582,30.4710,694,"MESOWEST","208462"
"SE281","SCE Westlake",-118.8754,34.1626,409,"MESOWEST","208463"
"SE495","SCE Cienegui",-119.7599,34.4490,61,"MESOWEST","208466"
"SE344","SCE Big Moro",-116.5973,34.0813,1074,"MESOWEST","208467"
"TWB37","Pecan Grove",-97.5031,30.1880,119,"MESOWEST","208468"
"SE468","SCE Foothill",-119.2530,34.4700,436,"MESOWEST","208469"
"SE513","SCE Sierra P",-118.9638,37.6448,2382,"MESOWEST","208471"
"SE199","SCE Kanan Rd",-118.8047,34.1098,436,"MESOWEST","208472"
"TWB65","Baker Suave",-101.6141,29.8174,433,"MESOWEST","208473"
"SE254","SCE Simpson",-117.0718,33.7070,451,"MESOWEST","208475"
"SE422","SCE Paradise",-119.8368,34.5444,301,"MESOWEST","208476"
"SE496","SCE Chiquita",-119.6819,34.4320,36,"MESOWEST","208477"
"SE459","SCE Spunky C",-118.3618,34.5855,921,"MESOWEST","208478"
"SE009","SCE Santa An",-118.0237,34.1788,476,"MESOWEST","208480"
"SE418","SCE Broome R",-119.0378,34.1594,9,"MESOWEST","208482"
"TWB03","Headwaters R",-98.7068,30.0999,614,"MESOWEST","208483"
"SE397","SCE Benton V",-118.4562,37.7563,1582,"MESOWEST","208484"
"SE123","SCE Highway",-118.6377,35.7382,1329,"MESOWEST","208486"
"SE391","SCE Kern Riv",-118.4503,35.8496,963,"MESOWEST","208488"
"TWB32","Prairie Hill",-97.5909,33.7983,314,"MESOWEST","208489"
"SE309","SCE Pechanga",-117.0668,33.4459,395,"MESOWEST","208490"
"TWB34","City of Roge",-97.2256,30.9215,160,"MESOWEST","208491"
"SE121","SCE Olinda V",-117.7952,33.9329,206,"MESOWEST","208492"
"TWB38","Berkley Ranc",-97.5787,33.4605,306,"MESOWEST","208493"
"SE437","SCE Lechler",-118.7186,34.4576,580,"MESOWEST","208494"
"SE361","SCE Tramway",-116.6073,33.8429,671,"MESOWEST","208495"
"TWB36","River Ridge",-97.7880,30.9651,244,"MESOWEST","208496"
"SRP37","Corbell",-111.8300,33.3600,369,"MESOWEST","208498"
"TWB58","Blum ISD Far",-97.3533,32.0889,183,"MESOWEST","208500"
"TWB30","Upper Trinit",-97.7161,32.9706,300,"MESOWEST","208501"
"SE487","SCE Aila",-118.4755,35.6382,774,"MESOWEST","208502"
"TWB59","Aquilla Wate",-97.1792,31.9209,162,"MESOWEST","208505"
"TWB57","Don Daniel M",-99.0836,30.6381,446,"MESOWEST","208506"
"SE116","SCE Banning",-116.9064,34.0046,1170,"MESOWEST","208507"
"TWB01","Blanco Weath",-98.4181,30.0891,407,"MESOWEST","208508"
"MN005","Rutledge I-3",-92.8386,46.2126,326,"MESOWEST","208509"
"SE283","SCE Little O",-118.5239,34.9074,1156,"MESOWEST","208510"
"SE071","SCE Lake Can",-118.4633,34.6559,916,"MESOWEST","208511"
"TWB62","TxDOT Southb",-97.5550,30.9107,224,"MESOWEST","208512"
"TWB27","Los Machos F",-98.1358,27.4700,40,"MESOWEST","208514"
"SE117","SCE Box Cany",-118.6478,34.2558,562,"MESOWEST","208515"
"SE111","SCE Shields",-118.2387,34.2469,758,"MESOWEST","208516"
"SE230","SCE Sexton C",-119.2312,34.2945,170,"MESOWEST","208517"
"TWB46","Devils River",-100.9414,29.9332,582,"MESOWEST","208518"
"SE417","SCE Pico Can",-118.6104,34.3849,460,"MESOWEST","208520"
"SE533","SCE Duncan C",-117.4541,34.1650,542,"MESOWEST","208521"
"SE243","SCE Laguna",-119.4488,34.4025,102,"MESOWEST","208522"
"TWB60","Jim Embree W",-97.5984,30.5273,0,"MESOWEST","208524"
"SE510","SCE Armas Ca",-119.9097,34.4383,38,"MESOWEST","208525"
"SE236","SCE Glen Ann",-119.8718,34.4714,174,"MESOWEST","208526"
"TWB35","Doc Curb Pum",-97.5447,30.9918,223,"MESOWEST","208527"
"SE039","SCE Paredon",-119.5385,34.4195,61,"MESOWEST","208528"
"TWB41","Roy Blair Co",-100.5018,31.8733,544,"MESOWEST","208529"
"SE341","SCE Sugarloa",-118.6168,35.8411,1586,"MESOWEST","208530"
"TWB26","Rancho Los C",-98.6191,26.7668,129,"MESOWEST","208532"
"SE108","SCE Norumbeg",-117.9835,34.1618,300,"MESOWEST","208533"
"SRP33","Sun Lakes",-111.8800,33.2200,364,"MESOWEST","208534"
"SE313","SCE Paso Fla",-118.6899,35.6200,1113,"MESOWEST","208535"
"TWB11","Bernardo Fir",-96.3917,29.7628,76,"MESOWEST","208536"
"SE470","SCE Aliso Ca",-119.1687,34.3559,171,"MESOWEST","208537"
"SE208","SCE Topanga",-118.5807,34.0404,36,"MESOWEST","208540"
"TWB45","Paul Tybor G",-98.9677,30.3255,562,"MESOWEST","208541"
"TWB06","Love Creek P",-99.4177,29.8019,661,"MESOWEST","208542"
"SE050","SCE Devore H",-117.4086,34.2405,810,"MESOWEST","208543"
"SE498","SCE Montecit",-119.6308,34.4338,45,"MESOWEST","208545"
"SE036","SCE Meadowbr",-117.2939,33.7253,511,"MESOWEST","208547"
"TWB14","Garner State",-99.7301,29.6021,437,"MESOWEST","208548"
"SE241","SCE El Capit",-120.0198,34.4766,93,"MESOWEST","208549"
"TWB55","City of Alva",-97.2088,32.3989,216,"MESOWEST","208553"
"TWB28","Sutton Count",-100.4915,30.4683,698,"MESOWEST","208554"
"SE178","SCE Godde Pa",-118.2337,34.6216,900,"MESOWEST","208557"
"SE297","SCE Anza Rd",-117.0555,33.4901,357,"MESOWEST","208559"
"TWB61","RBar Menard",-99.6916,31.0575,594,"MESOWEST","208560"
"SE273","SCE Soledad",-118.3425,34.4356,590,"MESOWEST","208561"
"TWB10","Wegendoft",-96.6604,29.6580,92,"MESOWEST","208562"
"SE095","SCE Alder Cr",-117.0814,34.1677,1219,"MESOWEST","208563"
"MN057","St. Vincent",-97.2017,48.9709,240,"MESOWEST","208564"
"SE527","SCE Old Shad",-118.9620,37.6510,2382,"MESOWEST","208565"
"SE493","SCE Canon Vi",-119.6730,34.4417,119,"MESOWEST","208566"
"SE157","SCE Lytle Cr",-117.4534,34.1726,567,"MESOWEST","208567"
"TWB39","Winton Milli",-99.9566,31.8250,534,"MESOWEST","208568"
"SE530","SCE Reeves S",-118.4763,35.1244,1227,"MESOWEST","208570"
"SE076","SCE Aguanga",-116.8507,33.4472,672,"MESOWEST","208571"
"TWB50","Sloan Ranch",-98.8571,31.0788,522,"MESOWEST","208572"
"SRP31","Rittenhouse",-111.6400,33.2500,426,"MESOWEST","208573"
"TWB64","City of Cart",-94.3474,32.1319,62,"MESOWEST","208574"
"SE482","SCE Iara",-118.4924,33.4363,108,"MESOWEST","208576"
"SE068","SCE Camino C",-119.7727,34.5105,1070,"MESOWEST","208577"
"SE434","SCE Monte De",-117.0131,33.5369,464,"MESOWEST","208580"
"SE005","SCE Boquet C",-118.4564,34.4983,505,"MESOWEST","208581"
"TWB21","Spring Hill",-97.9988,29.5472,157,"MESOWEST","208582"
"SE083","SCE Big Fall",-116.9265,34.0904,1585,"MESOWEST","208584"
"TWB48","Lobo Farms C",-104.7808,30.8717,1183,"MESOWEST","208585"
"TWB02","Altwein Rd",-98.5405,30.1497,556,"MESOWEST","208586"
"SE196","SCE Corrigan",-118.6489,34.2665,347,"MESOWEST","208587"
"SE499","SCE San Marc",-119.7612,34.4550,83,"MESOWEST","208588"
"SE278","SCE Rocky Cr",-118.7451,36.0546,608,"MESOWEST","208589"
"SE255","SCE Largo Vi",-117.7633,34.4067,1637,"MESOWEST","208590"
"TWB31","Filter Plant",-97.7247,33.7952,298,"MESOWEST","208592"
"SE303","SCE Pamela S",-118.4926,35.4018,1068,"MESOWEST","208593"
"SE225","SCE Long Can",-118.9366,34.3182,260,"MESOWEST","208594"
"TWB23","Escalera Ran",-102.9533,30.6280,1111,"MESOWEST","208595"
"SE192","SCE Wildomar",-117.2532,33.6432,597,"MESOWEST","208596"
"SE067","SCE Cummings",-118.5778,35.1091,1198,"MESOWEST","208597"
"TWB09","Wied Ranch",-96.4427,29.4377,51,"MESOWEST","208598"
"SE074","SCE Weber Va",-116.8887,33.5939,844,"MESOWEST","208599"
"TWB04","Holt Oaks Ra",-98.4567,30.0187,432,"MESOWEST","208600"
"SRP29","Pringle",-112.1100,33.5700,376,"MESOWEST","208603"
"SE338","SCE Cajon Lo",-117.4459,34.3485,1320,"MESOWEST","208604"
"SE180","SCE Castaic",-118.5894,34.4552,440,"MESOWEST","208605"
"SE144","SCE Sinaloa",-118.7980,34.2552,239,"MESOWEST","208606"
"TWB24","Escalera Fla",-103.2745,30.6496,1046,"MESOWEST","208607"
"SE285","SCE Calle Aq",-117.9962,34.5178,894,"MESOWEST","208608"
"SE330","SCE Goodenou",-118.9224,34.4452,197,"MESOWEST","208610"
"TWB56","Mason Wildli",-99.2400,30.8521,625,"MESOWEST","208611"
"SE463","SCE Cameron",-118.3258,35.0847,1266,"MESOWEST","208612"
"TWB07","HEBFF Camps",-99.6803,29.8581,669,"MESOWEST","208613"
"SE075","SCE Leona Va",-118.2830,34.6016,1134,"MESOWEST","208614"
"SE447","SCE Grapevin",-117.8700,35.7320,778,"MESOWEST","208615"
"TWB17","Duke Ranch",-97.2651,28.4951,31,"MESOWEST","208616"
"SE190","SCE Cajon Bl",-117.3412,34.1632,441,"MESOWEST","208617"
"MN096","Albert Lea I",-93.2679,43.9457,364,"MESOWEST","208619"
"SE033","SCE Gavilan",-117.3303,33.7982,658,"MESOWEST","208620"
"TWB15","Jones Ranch",-97.7292,29.5341,123,"MESOWEST","208621"
"SE221","SCE Temescal",-117.5200,33.8524,213,"MESOWEST","208622"
"SE287","SCE Morongo",-116.5972,33.9975,580,"MESOWEST","208623"
"TWB22","Diamond Half",-97.8874,29.4139,168,"MESOWEST","208624"
"SE432","SCE Foothill",-117.6635,33.6735,236,"MESOWEST","208625"
"SE182","SCE Lebec",-118.8951,34.8246,1279,"MESOWEST","208627"
"TWB54","Corsicana Pu",-96.6872,31.9573,131,"MESOWEST","208628"
"SE057","SCE Bixby Rd",-118.9602,34.3186,265,"MESOWEST","208629"
"TWB42","LeDrew Arrot",-100.3206,31.7913,646,"MESOWEST","208630"
"TWB25","Edwards Stat",-102.9915,30.9359,896,"MESOWEST","208631"
"SE399","SCE San Gabr",-117.7985,34.2329,525,"MESOWEST","208633"
"SRP30","Superstition",-111.5300,33.4100,535,"MESOWEST","208634"
"TWB40","Paul William",-100.1362,31.8416,567,"MESOWEST","208635"
"SE295","SCE Saddlero",-118.8320,34.0950,205,"MESOWEST","208636"
"SE168","SCE Kagel Ca",-118.3727,34.3185,674,"MESOWEST","208637"
"TWB33","City of Troy",-97.2955,31.2170,197,"MESOWEST","208638"
"SE044","SCE South Mo",-119.0099,34.3346,604,"MESOWEST","208640"
"TWB44","Kerr WMA",-99.5043,30.0929,656,"MESOWEST","208642"
"SE065","SCE Black St",-117.6757,33.7545,297,"MESOWEST","208645"
"TWB05","Aronsky Farm",-98.3046,30.1106,402,"MESOWEST","208646"
"SE041","SCE Hasley C",-118.6764,34.4754,488,"MESOWEST","208647"
"SE175","SCE 3 Points",-118.5951,34.7614,964,"MESOWEST","208649"
"SE262","SCE Powerlin",-116.9070,34.3729,1203,"MESOWEST","208650"
"TWB16","Strey Ranch",-98.0894,29.4751,183,"MESOWEST","208651"
"SE490","SCE Hathily",-118.6355,35.8260,1569,"MESOWEST","208652"
"SE129","SCE I5 Marpl",-118.6589,34.5542,773,"MESOWEST","208653"
"SE537","SCE Covingto",-118.3537,35.0622,1294,"MESOWEST","208654"
"SE179","SCE Lockwood",-119.0673,34.7626,1574,"MESOWEST","208655"
"TWB47","Pecos County",-103.2811,31.1544,842,"MESOWEST","208657"
"TWB51","Big Dog Ranc",-98.3139,31.2417,437,"MESOWEST","208658"
"SE430","SCE Ave O'Me",-117.3195,33.5505,650,"MESOWEST","208659"
"TWB66","Lake Striker",-94.9750,31.9337,100,"MESOWEST","208660"
"SE165","SCE Crossroa",-117.6029,33.9293,172,"MESOWEST","208661"
"SE275","SCE Mehrten",-119.0547,36.3442,146,"MESOWEST","208662"
"SE015","SCE Acton Ca",-118.1656,34.5100,1071,"MESOWEST","208663"
"SRP44","Roosevelt Da",-111.1600,33.6700,679,"MESOWEST","208664"
"SE069","SCE Sage",-116.9633,33.5739,587,"MESOWEST","208666"
"MN032","Winthrop MN-",-94.4141,44.5432,314,"MESOWEST","208667"
"SE410","SCE Twin Lak",-119.3510,38.1573,2201,"MESOWEST","208668"
"SE012","SCE Vasquez",-118.4224,34.4600,536,"MESOWEST","208669"
"SE284","SCE Calabasa",-118.6652,34.1490,351,"MESOWEST","208671"
"SE433","SCE Lambert",-117.7221,33.6911,125,"MESOWEST","208672"
"SE425","SCE Via Gait",-119.7622,34.4704,252,"MESOWEST","208673"
"SE194","SCE Butterfi",-116.9419,33.4692,471,"MESOWEST","208674"
"SE326","SCE Pleasant",-118.8453,36.1012,248,"MESOWEST","208675"
"SE310","SCE Caliente",-118.5072,35.5551,1035,"MESOWEST","208676"
"SE346","SCE Mesa Dr",-116.4622,34.1826,1142,"MESOWEST","208678"
"SE276","SCE San Fran",-118.4606,34.5751,604,"MESOWEST","208679"
"SE372","SCE Crest Pa",-117.1989,34.2326,1718,"MESOWEST","208680"
"SE193","SCE Keller R",-117.1181,33.6270,438,"MESOWEST","208682"
"SE334","SCE Frazier",-118.9552,36.1459,185,"MESOWEST","208683"
"SE203","SCE Malibu L",-118.7515,34.1139,250,"MESOWEST","208684"
"SE456","SCE San Agus",-120.3592,34.4709,103,"MESOWEST","208685"
"SE369","SCE Snow Val",-117.0379,34.2276,2064,"MESOWEST","208686"
"SE471","SCE Encinal",-118.8760,34.0691,447,"MESOWEST","208688"
"SRP41","Arcadia",-112.0000,33.5100,380,"MESOWEST","208689"
"SE145","SCE Moorpark",-118.8339,34.2969,196,"MESOWEST","208690"
"SE018","SCE Laguna B",-117.7635,33.5365,70,"MESOWEST","208691"
"SE200","SCE Camulet",-118.8650,34.3677,243,"MESOWEST","208692"
"SE245","SCE Snowball",-119.5025,34.4111,30,"MESOWEST","208694"
"SE460","SCE Letteau",-118.2779,34.5249,892,"MESOWEST","208695"
"SE492","SCE Lauro Ca",-119.7334,34.4477,98,"MESOWEST","208696"
"SE228","SCE Slaughte",-117.2715,33.5512,544,"MESOWEST","208697"
"SE139","SCE Rubio Ca",-118.1231,34.2002,500,"MESOWEST","208698"
"MN062","Lake Park US",-96.1114,46.8775,401,"MESOWEST","208699"
"SE099","SCE Big Tuju",-118.3026,34.2740,460,"MESOWEST","208700"
"SE393","SCE Benton H",-118.5202,37.7905,1730,"MESOWEST","208703"
"SE427","SCE West Poi",-117.6465,34.1600,663,"MESOWEST","208704"
"SE141","SCE Carlisle",-118.8948,34.1180,428,"MESOWEST","208705"
"SE290","SCE Peel Mil",-118.6676,35.8024,1203,"MESOWEST","208706"
"SE151","SCE East For",-117.1796,34.1864,806,"MESOWEST","208707"
"SE233","SCE Sycamore",-119.3079,34.3636,85,"MESOWEST","208709"
"SE164","SCE San Anto",-117.6704,34.1563,656,"MESOWEST","208710"
"SE231","SCE Oak Cree",-118.3607,35.0526,1272,"MESOWEST","208712"
"SE059","SCE Bear Mou",-118.6772,35.1987,1559,"MESOWEST","208713"
"SE274","SCE Garces H",-118.9029,35.7428,349,"MESOWEST","208715"
"SE511","SCE Walker C",-119.0920,37.9154,2073,"MESOWEST","208716"
"SE347","SCE Pioneert",-116.4928,34.1607,1221,"MESOWEST","208717"
"SE441","SCE Pipeline",-117.5819,34.3941,1402,"MESOWEST","208718"
"SE445","SCE South La",-118.7400,37.5717,2102,"MESOWEST","208719"
"SE448","SCE Jawbone",-118.0460,35.3156,737,"MESOWEST","208720"
