This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"SCWT2","LAKEWAY 6 W",-98.0955,30.3680,270,"MESOWEST","181059"
"AUTT2","LAKEWAY 2 E",-97.9641,30.3665,253,"MESOWEST","181063"
"VLET2","CEDAR PARK 3",-97.8594,30.4739,289,"MESOWEST","181067"
"DRPT2","DRIPPING SPR",-98.0604,30.2457,340,"MESOWEST","181077"
"PGCT2","PFLUGERVILLE",-97.6030,30.4062,196,"MESOWEST","181087"
"MNGT2","GILLELAND CR",-97.5681,30.2978,140,"MESOWEST","181088"
"EGCT2","ELGIN 8 NW",-97.4677,30.4239,162,"MESOWEST","181089"
"EGYT2","WILBARGER CR",-97.4327,30.2318,113,"MESOWEST","181090"
"EGZT2","BIG SANDY CR",-97.3282,30.2656,122,"MESOWEST","181091"
"CWCT2","CEDAR CREEK",-97.5547,30.0783,138,"MESOWEST","181096"
"RNCT2","ROSANKY 1 W",-97.3105,29.9294,142,"MESOWEST","181097"
"MDCT2","MULDOON 6 WS",-97.1642,29.7753,116,"MESOWEST","181102"
"LYCT2","LAKE FAYETTE",-96.7513,29.9188,117,"MESOWEST","181105"
"FBCT2","CUMMINS CREE",-96.5807,29.8258,70,"MESOWEST","181108"
"CDOT2","COLORADO RIV",-96.0697,29.1903,24,"MESOWEST","181113"
"SECT2","SARGENT 1 EN",-95.6628,28.8358,3,"MESOWEST","181117"
"FZCT2","MIDFIELD",-96.2116,28.9384,14,"MESOWEST","181121"
"ETCT2","EL CAMPO 15",-96.5093,29.1612,27,"MESOWEST","181123"
"MUCT2","MOULTON 1 SS",-97.1417,29.5714,107,"MESOWEST","181124"
"TDCT2","THORNDALE 3",-97.1864,30.5811,138,"MESOWEST","181128"
"DNCT2","DAMON 1 NNW",-95.7374,29.3008,22,"MESOWEST","181132"
"CM242","STATEN ISLAN",-121.5103,38.1924,-3,"CIMIS","181309"
"K3K3","SYRACUSE HAM",-101.7463,37.9917,1012,"ASOS","181310"
"KHQG","HUGOTON MUNI",-101.3705,37.1631,954,"ASOS","181311"
"KPMU","BATESVILLE P",-89.8929,34.3635,67,"ASOS","181312"
"K22N","JAKE ARNER M",-75.7615,40.8095,162,"ASOS","181498"
"KJHN","STANTON COUN",-101.7304,37.5782,1013,"ASOS","181499"
"KK88","ALLEN COUNTY",-95.3869,37.8682,309,"ASOS","181501"
"KRLD","RICHLAND AIR",-119.3058,46.3086,120,"ASOS","181502"
"KBYL","WILLIAMSBURG",-84.1995,36.7950,359,"ASOS","181738"
"KTKX","KENNETT MEMO",-90.0366,36.2259,79,"ASOS","181740"
"WA360001","LEWIS",-122.9859,46.6776,54,"AGWXNET","181836"
"CYOO","OSHAWA AIRPO",-78.8953,43.9222,-9999,"ASOS","181925"
"K9MN","ROCHESTER/ST",-92.4829,44.0206,355,"ASOS","182054"
"KATP","ATLANTIS",-90.0270,27.1950,-9999,"ASOS","182057"
"KSCR","SILER CITY M",-79.5043,35.7043,187,"ASOS","182069"
"KSYM","MOREHEAD-ROW",-83.5874,38.2150,313,"ASOS","182073"
"KTDR","DRONE RUNWAY",-85.5330,30.0330,5,"ASOS","182074"
"KY70","IONIA CNTY A",-85.0605,42.9380,249,"ASOS","182078"
"K82C","NEW LISBON M",-90.1377,43.8387,276,"ASOS","182219"
"KI19","DAYTON GREEN",-83.9896,39.6935,289,"ASOS","182220"
"KJTC","SPRINGERVILL",-109.3109,34.1294,2150,"ASOS","182221"
"WA310139","SUNNYSIDE NE",-119.9096,46.3568,338,"AGWXNET","182392"
"WA300031","ALDER RIDGE",-119.8911,45.8474,210,"AGWXNET","182393"
"CM246","MARKLEEVILLE",-119.7919,38.7734,1681,"CIMIS","182944"
"WA300254","RED MOUNTAIN",-119.4209,46.2783,229,"AGWXNET","182945"
"KEAN","PHIFER AIRFI",-104.9286,42.0555,1455,"ASOS","183768"
"KHSG","HOT SPRINGS",-108.3897,43.7136,1494,"ASOS","183769"
"WA330046","WATERVILLE",-120.0719,47.7214,945,"AGWXNET","183844"
"WA330047","MANSFIELD NW",-119.7814,47.9170,844,"AGWXNET","183845"
"EVAX","EVA",-101.7816,36.9219,1065,"OKMESONET","184200"
"K46U","ALPINE AIRPO",-111.0424,43.1846,1717,"ASOS","184224"
"KM21","MUHLENBERG C",-87.1564,37.2262,128,"ASOS","184226"
"KMYJ","MEXICO MEMOR",-91.8183,39.1575,251,"ASOS","184227"
"KT70","LAUGHLIN AIR",-100.4735,29.1174,297,"ASOS","184228"
"JEFF","MT. JEFFERSO",-81.4635,36.4033,1405,"NCECONET","184322"
"K1JW","JULIET (PEET",-103.2000,40.9667,1380,"ASOS","184568"
"K1MW","MIKE (HAXTUN",-103.4833,40.7000,1336,"ASOS","184572"
"K1NW","NOVEMBER (GR",-103.8333,40.6333,1459,"ASOS","184574"
"K1OW","OSCAR (GROVE",-104.0000,40.8833,1649,"ASOS","184576"
"K4V0","RANGELY AIRP",-108.7593,40.0956,1607,"ASOS","184577"
"K7W6","HYDE COUNTY",-75.9552,35.5624,2,"ASOS","184578"
"KJAQ","WESTOVER FIE",-120.7943,38.3742,512,"ASOS","184579"
"KMAW","MALDEN MUNIC",-89.9922,36.6005,89,"ASOS","184580"
"KPIM","HARRIS COUNT",-84.8824,32.8407,274,"ASOS","184582"
"KRYM","RAY S MILLER",-94.3605,46.0912,350,"ASOS","184583"
"KVBW","BRIDGEWATER",-78.9603,38.3667,355,"ASOS","184585"
"CM245","COTO DE CAZA",-117.5853,33.6217,258,"CIMIS","184692"
"CM243","RYDE",-121.5555,38.2496,-3,"CIMIS","184693"
"CM247","JERSEY ISLAN",-121.7012,38.0334,-4,"CIMIS","184694"
"CM248","HOLT",-121.3967,37.9321,-1,"CIMIS","184695"
"CM249","RIDON",-121.2662,37.7556,6,"CIMIS","184696"
"K57C","EAST TROY MU",-88.3726,42.7972,262,"ASOS","184929"
"KC07","WALTON PEAK",-106.6992,40.3544,3223,"ASOS","184930"
"KCPU","CALAVERAS CO",-120.6482,38.1461,403,"ASOS","184931"
"KGZN","GREGORY M SI",-99.0237,32.3658,521,"ASOS","184932"
"KGZS","ABERNATHY FI",-87.0568,35.1537,208,"ASOS","184933"
"CM250","RIDON",-122.1689,39.2107,21,"CIMIS","185236"
"BLOU","BEAR LAKE",-111.4201,41.9336,1980,"AGRIMET","185399"
"EBRI","MATERIAL FUE",-112.6517,43.5941,1568,"AGRIMET","185401"
"IGRI","INTEC/GRID 3",-112.9399,43.5897,1493,"AGRIMET","185402"
"LOFI","SPECIFIC MAN",-112.7303,43.8598,1460,"AGRIMET","185403"
"RDHU","RANDOLPH",-111.0877,41.8327,1909,"AGRIMET","185404"
"ROSO","ROSEBURG",-123.4392,43.2708,154,"AGRIMET","185405"
"SACW","SACHEEN LAKE",-116.9701,47.9546,663,"AGRIMET","185406"
"K6B9","SKANEATELES",-76.4408,42.9140,316,"ASOS","185427"
"KJRB","WALL ST HELI",-74.0090,40.7012,2,"ASOS","185429"
"KPLR","ST CLAIR COU",-86.2491,33.5588,147,"ASOS","185430"
"KA39","AK-CHIN REGI",-111.9185,32.9908,396,"ASOS","185796"
"KC62","KENDALLVILLE",-85.2541,41.4739,306,"ASOS","185797"
"KEKY","BESSEMER AIR",-86.9263,33.3126,213,"ASOS","185798"
"CM251","HIGHLAND",-117.1857,34.1120,389,"CIMIS","186116"
"K2P2","WASHINGTON I",-86.9240,45.3883,199,"ASOS","186230"
"K3F3","C E RUSTY WI",-93.7641,32.0717,96,"ASOS","186232"
"KOWI","OTTAWA MUNIC",-95.2542,38.5409,292,"ASOS","186235"
"KOWX","PUTNAM COUNT",-83.9820,41.0356,232,"ASOS","186236"
"06L99S","TIMBERLINE T",-106.4577,38.8498,3219,"SNOTEL","186492"
"TLKC","TULELAKE",-121.5150,41.8641,1223,"AGRIMET","187042"
"KCDI","CAMBRIDGE MU",-81.5776,39.9750,243,"ASOS","187072"
"KEKX","ADDINGTON FI",-85.9250,37.6860,236,"ASOS","187073"
"KF00","JONES FIELD",-96.1793,33.6131,188,"ASOS","187074"
"KHMP","ATLANTA SOUT",-84.3310,33.3899,268,"ASOS","187076"
"KIKG","KLEBERG COUN",-98.0309,27.5509,39,"ASOS","187077"
"KLRY","LAWRENCE SMI",-94.3421,38.6110,278,"ASOS","187309"
"CM252","SOLEDAD II",-121.3444,36.4567,65,"CIMIS","187466"
"K24A","JACKSON COUN",-83.2071,35.3159,870,"ASOS","187647"
"KEVU","NORTHWEST MI",-94.9150,40.3525,349,"ASOS","187649"
"KY31","WEST BRANCH",-84.1798,44.2448,268,"ASOS","187650"
"BLBU","BLUEBELL",-110.2092,40.3726,1885,"AGRIMET","188542"
"LOAU","LOA",-111.6357,38.3833,2169,"AGRIMET","188543"
"VRNU","VERNAL",-109.5620,40.4584,1665,"AGRIMET","188544"
"KGPC","PUTNAM COUNT",-86.8155,39.6354,252,"ASOS","189428"
"8841606A","LINDEN",-94.3567,33.0051,112,"RAWS","189432"
"KBAM","BATTLE MOUNT",-116.8743,40.5991,1381,"ASOS","189858"
"KFYE","FAYETTE COUN",-89.3929,35.2061,132,"ASOS","189860"
"KI23","FAYETTE COUN",-83.4205,39.5704,298,"ASOS","189861"
"KKY8","HANCOCK COUN",-86.8592,37.9530,125,"ASOS","189862"
"KM75","MALTA AIRPOR",-107.9179,48.3689,687,"ASOS","189863"
"KREG","LOUISANA REG",-90.9404,30.1714,4,"ASOS","189864"
"KRID","RICHMOND MUN",-84.8428,39.7572,347,"ASOS","189865"
"KSXU","SANTA ROSA R",-104.6426,34.9357,1460,"ASOS","189866"
"GGUAS105","UA5117.547.5",-117.5000,47.5000,-9999,"UPPERAIR","190301"
"GGUAS108","UA511547.5",-115.0000,47.5000,-9999,"UPPERAIR","190302"
"GGUAS111","UA5112.547.5",-112.5000,47.5000,-9999,"UPPERAIR","190303"
"GGUAS114","UA511047.5",-110.0000,47.5000,-9999,"UPPERAIR","190304"
"GGUAS15","UA512050",-120.0000,49.7500,-9999,"UPPERAIR","190305"
"GGUAS18","UA5117.550",-117.5000,49.7500,-9999,"UPPERAIR","190306"
"GGUAS183","UA512545",-124.7500,45.0000,-9999,"UPPERAIR","190307"
"GGUAS186","UA5122.545",-122.5000,45.0000,-9999,"UPPERAIR","190308"
"GGUAS189","UA512045",-120.0000,45.0000,-9999,"UPPERAIR","190309"
"GGUAS192","UA5117.545",-117.5000,45.0000,-9999,"UPPERAIR","190310"
"GGUAS195","UA511545",-115.0000,45.0000,-9999,"UPPERAIR","190311"
"GGUAS198","UA5112.545",-112.5000,45.0000,-9999,"UPPERAIR","190312"
"GGUAS201","UA511045",-110.0000,45.0000,-9999,"UPPERAIR","190313"
"GGUAS204","UA5107.545",-107.5000,45.0000,-9999,"UPPERAIR","190314"
"GGUAS21","UA511550",-115.0000,49.7500,-9999,"UPPERAIR","190315"
"GGUAS242","UA77545",-75.0000,45.0000,-9999,"UPPERAIR","190316"
"GGUAS245","UA772.545",-72.5000,45.0000,-9999,"UPPERAIR","190317"
"GGUAS248","UA77045",-70.0000,45.0000,-9999,"UPPERAIR","190318"
"GGUAS270","UA512542.5",-124.7500,42.5000,-9999,"UPPERAIR","190319"
"GGUAS273","UA5122.542.5",-122.5000,42.5000,-9999,"UPPERAIR","190320"
"GGUAS276","UA512042.5",-120.0000,42.5000,-9999,"UPPERAIR","190321"
"GGUAS279","UA5117.542.5",-117.5000,42.5000,-9999,"UPPERAIR","190322"
"GGUAS282","UA511542.5",-115.0000,42.5000,-9999,"UPPERAIR","190323"
"GGUAS285","UA5112.542.5",-112.5000,42.5000,-9999,"UPPERAIR","190324"
"GGUAS288","UA511042.5",-110.0000,42.5000,-9999,"UPPERAIR","190325"
"GGUAS291","UA5107.542.5",-107.5000,42.5000,-9999,"UPPERAIR","190326"
"GGUAS294","UA510542.5",-105.0000,42.5000,-9999,"UPPERAIR","190327"
"GGUAS326","UA777.542.5",-77.5000,42.5000,-9999,"UPPERAIR","190328"
"GGUAS329","UA77542.5",-75.0000,42.5000,-9999,"UPPERAIR","190329"
"GGUAS360","UA5122.540",-122.5000,40.0000,-9999,"UPPERAIR","190330"
"GGUAS363","UA512040",-120.0000,40.0000,-9999,"UPPERAIR","190331"
"GGUAS366","UA5117.540",-117.5000,40.0000,-9999,"UPPERAIR","190332"
"GGUAS369","UA511540",-115.0000,40.0000,-9999,"UPPERAIR","190333"
"GGUAS372","UA5112.540",-112.5000,40.0000,-9999,"UPPERAIR","190334"
"GGUAS375","UA511040",-110.0000,40.0000,-9999,"UPPERAIR","190335"
"GGUAS378","UA5107.540",-107.5000,40.0000,-9999,"UPPERAIR","190336"
"GGUAS381","UA510540",-105.0000,40.0000,-9999,"UPPERAIR","190337"
"GGUAS384","UA5102.540",-102.5000,40.0000,-9999,"UPPERAIR","190338"
"GGUAS410","UA78040",-80.0000,40.0000,-9999,"UPPERAIR","190339"
"GGUAS413","UA777.540",-77.5000,40.0000,-9999,"UPPERAIR","190340"
"GGUAS447","UA5122.537.5",-122.5000,37.5000,-9999,"UPPERAIR","190341"
"GGUAS450","UA512037.5",-120.0000,37.5000,-9999,"UPPERAIR","190342"
"GGUAS453","UA5117.537.5",-117.5000,37.5000,-9999,"UPPERAIR","190343"
"GGUAS456","UA511537.5",-115.0000,37.5000,-9999,"UPPERAIR","190344"
"GGUAS459","UA5112.537.5",-112.5000,37.5000,-9999,"UPPERAIR","190345"
"GGUAS462","UA511037.5",-110.0000,37.5000,-9999,"UPPERAIR","190346"
"GGUAS465","UA5107.537.5",-107.5000,37.5000,-9999,"UPPERAIR","190347"
"GGUAS468","UA510537.5",-105.0000,37.5000,-9999,"UPPERAIR","190348"
"GGUAS471","UA5102.537.5",-102.5000,37.5000,-9999,"UPPERAIR","190349"
"GGUAS494","UA782.537.5",-82.5000,37.5000,-9999,"UPPERAIR","190350"
"GGUAS497","UA78037.5",-80.0000,37.5000,-9999,"UPPERAIR","190351"
"GGUAS537","UA512035",-120.0000,35.0000,-9999,"UPPERAIR","190352"
"GGUAS540","UA5117.535",-117.5000,35.0000,-9999,"UPPERAIR","190353"
"GGUAS543","UA511535",-115.0000,35.0000,-9999,"UPPERAIR","190354"
"GGUAS546","UA5112.535",-112.5000,35.0000,-9999,"UPPERAIR","190355"
"GGUAS549","UA511035",-110.0000,35.0000,-9999,"UPPERAIR","190356"
"GGUAS552","UA5107.535",-107.5000,35.0000,-9999,"UPPERAIR","190357"
"GGUAS555","UA510535",-105.0000,35.0000,-9999,"UPPERAIR","190358"
"GGUAS566","UA79535",-95.0000,35.0000,-9999,"UPPERAIR","190359"
"GGUAS578","UA78535",-85.0000,35.0000,-9999,"UPPERAIR","190360"
"GGUAS581","UA782.535",-82.5000,35.0000,-9999,"UPPERAIR","190361"
"GGUAS627","UA5117.532.5",-117.5000,32.5000,-9999,"UPPERAIR","190362"
"GGUAS633","UA5112.532.5",-112.5000,32.5000,-9999,"UPPERAIR","190363"
"GGUAS636","UA511032.5",-110.0000,32.5000,-9999,"UPPERAIR","190364"
"GGUAS639","UA5107.532.5",-107.5000,32.5000,-9999,"UPPERAIR","190365"
"GGUAS642","UA510532.5",-105.0000,32.5000,-9999,"UPPERAIR","190366"
"GGUAS723","UA511030",-110.0000,30.0000,-9999,"UPPERAIR","190367"
"GGUAS99","UA5122.547.5",-122.5000,47.5000,-9999,"UPPERAIR","190368"
"GGUAS102","UA512047.5",-120.0000,47.5000,-9999,"UPPERAIR","190404"
"K3S8","GRANTS PASS",-123.3886,42.5090,343,"ASOS","190405"
"K4S2","KEN JERNSTED",-121.5365,45.6726,192,"ASOS","190406"
"KBEC","BEECH FACTOR",-97.2150,37.6945,429,"ASOS","190407"
"KI68","WARREN COUNT",-84.2532,39.4664,273,"ASOS","190408"
"K2A0","MARK ANTON A",-84.9322,35.4817,219,"ASOS","190759"
"KAPS","PORT OF SOUT",-90.5842,30.0864,2,"ASOS","190760"
"KETN","EASTLAND MUN",-98.8097,32.4149,446,"ASOS","190761"
"KSZY","ROBERT SIBLE",-88.4984,35.2029,185,"ASOS","190763"
"K4R5","MAJOR GILBER",-90.7587,46.7887,197,"ASOS","191090"
"KLBO","FLOYD W JONE",-92.6524,37.6483,402,"ASOS","191091"
"KDNA","DONA ANA COU",-106.6981,31.8728,1254,"ASOS","191449"
"GYP01","GYPSUM",-106.9470,39.6344,1972,"COAGMET","192080"
"SASS","SASSAFRAS MO",-82.7766,35.0652,1074,"NCECONET","192081"
"SPIN","SPINDALE TOW",-81.9125,35.3348,329,"NCECONET","192082"
"GGUAS161","UA77047.5",-70.0000,47.5000,-9999,"UPPERAIR","192092"
"GGUAS164","UA767.547.5",-67.5000,47.5000,-9999,"UPPERAIR","192093"
"GGUAS207","UA510545",-105.0000,45.0000,-9999,"UPPERAIR","192094"
"GGUAS210","UA5102.545",-102.5000,45.0000,-9999,"UPPERAIR","192095"
"GGUAS24","UA5112.550",-112.5000,49.7500,-9999,"UPPERAIR","192096"
"GGUAS251","UA767.545",-67.5000,45.0000,-9999,"UPPERAIR","192097"
"GGUAS297","UA5102.542.5",-102.5000,42.5000,-9999,"UPPERAIR","192098"
"GGUAS323","UA78042.5",-80.0000,42.5000,-9999,"UPPERAIR","192099"
"GGUAS332","UA772.542.5",-72.5000,42.5000,-9999,"UPPERAIR","192100"
"GGUAS357","UA512540",-124.7500,40.0000,-9999,"UPPERAIR","192101"
"GGUAS491","UA78537",-85.0000,37.5000,-9999,"UPPERAIR","192102"
"GGUAS584","UA78035",-80.0000,35.0000,-9999,"UPPERAIR","192103"
"GGUAS630","UA511532.5",-115.0000,32.5000,-9999,"UPPERAIR","192104"
"GGUAS726","UA5107.530",-107.5000,30.0000,-9999,"UPPERAIR","192105"
"GGUAS729","UA510530",-105.0000,30.0000,-9999,"UPPERAIR","192106"
"GGUAS732","UA5102.530",-102.5000,30.0000,-9999,"UPPERAIR","192107"
"GGUAS9","UA512550",-124.7500,49.7500,-9999,"UPPERAIR","192108"
"GGUAS96","UA512547.5",-124.7500,47.5000,-9999,"UPPERAIR","192109"
"GGUAS206","UA710545",-105.0000,45.0000,-9999,"UPPERAIR","192110"
"GGUAS209","UA7102.545",-102.5000,45.0000,-9999,"UPPERAIR","192111"
"GGUAS23","UA7112.550",-112.5000,49.7500,-9999,"UPPERAIR","192112"
"GGUAS296","UA7102.542.5",-102.5000,42.5000,-9999,"UPPERAIR","192113"
"GGUAS356","UA712540",-124.7500,40.0000,-9999,"UPPERAIR","192114"
"GGUAS629","UA711532.5",-115.0000,32.5000,-9999,"UPPERAIR","192115"
"GGUAS725","UA7107.530",-107.5000,30.0000,-9999,"UPPERAIR","192116"
"GGUAS728","UA710530",-105.0000,30.0000,-9999,"UPPERAIR","192117"
"GGUAS731","UA7102.530",-102.5000,30.0000,-9999,"UPPERAIR","192118"
"GGUAS8","UA712550",-124.7500,49.7500,-9999,"UPPERAIR","192119"
"GGUAS95","UA712547.5",-124.7500,47.5000,-9999,"UPPERAIR","192120"
"GGUAS14","UA712050",-120.0000,49.7500,-9999,"UPPERAIR","192121"
"GGUAS17","UA7117.550",-117.5000,49.7500,-9999,"UPPERAIR","192122"
"GGUAS20","UA711550",-115.0000,49.7500,-9999,"UPPERAIR","192123"
"GGUAS98","UA7122.547.5",-122.5000,47.5000,-9999,"UPPERAIR","192124"
"GGUAS101","UA712047.5",-120.0000,47.5000,-9999,"UPPERAIR","192125"
"GGUAS104","UA7117.547.5",-117.5000,47.5000,-9999,"UPPERAIR","192126"
"GGUAS107","UA711547.5",-115.0000,47.5000,-9999,"UPPERAIR","192127"
"GGUAS110","UA7112.547.5",-112.5000,47.5000,-9999,"UPPERAIR","192128"
"GGUAS113","UA711047.5",-110.0000,47.5000,-9999,"UPPERAIR","192129"
"GGUAS182","UA712545",-124.7500,45.0000,-9999,"UPPERAIR","192130"
"GGUAS185","UA7122.545",-122.5000,45.0000,-9999,"UPPERAIR","192131"
"GGUAS188","UA712045",-120.0000,45.0000,-9999,"UPPERAIR","192132"
"GGUAS191","UA7117.545",-117.5000,45.0000,-9999,"UPPERAIR","192133"
"GGUAS194","UA711545",-115.0000,45.0000,-9999,"UPPERAIR","192134"
"GGUAS197","UA7112.545",-112.5000,45.0000,-9999,"UPPERAIR","192135"
"GGUAS200","UA711045",-110.0000,45.0000,-9999,"UPPERAIR","192136"
"GGUAS203","UA7107.545",-107.5000,45.0000,-9999,"UPPERAIR","192137"
"GGUAS269","UA712542.5",-124.7500,42.5000,-9999,"UPPERAIR","192138"
"GGUAS272","UA7122.542.5",-122.5000,42.5000,-9999,"UPPERAIR","192139"
"GGUAS275","UA712042.5",-120.0000,42.5000,-9999,"UPPERAIR","192140"
"GGUAS278","UA7117.542.5",-117.5000,42.5000,-9999,"UPPERAIR","192141"
"GGUAS281","UA711542.5",-115.0000,42.5000,-9999,"UPPERAIR","192142"
"GGUAS284","UA7112.542.5",-112.5000,42.5000,-9999,"UPPERAIR","192143"
"GGUAS287","UA711042.5",-110.0000,42.5000,-9999,"UPPERAIR","192144"
"GGUAS290","UA7107.542.5",-107.5000,42.5000,-9999,"UPPERAIR","192145"
"GGUAS293","UA710542.5",-105.0000,42.5000,-9999,"UPPERAIR","192146"
"GGUAS359","UA7122.540",-122.5000,40.0000,-9999,"UPPERAIR","192147"
"GGUAS362","UA712040",-120.0000,40.0000,-9999,"UPPERAIR","192148"
"GGUAS365","UA7117.540",-117.5000,40.0000,-9999,"UPPERAIR","192149"
"GGUAS368","UA711540",-115.0000,40.0000,-9999,"UPPERAIR","192150"
"GGUAS371","UA7112.540",-112.5000,40.0000,-9999,"UPPERAIR","192151"
"GGUAS374","UA711040",-110.0000,40.0000,-9999,"UPPERAIR","192152"
"GGUAS377","UA7107.540",-107.5000,40.0000,-9999,"UPPERAIR","192153"
"GGUAS380","UA710540",-105.0000,40.0000,-9999,"UPPERAIR","192154"
"GGUAS383","UA7102.540",-102.5000,40.0000,-9999,"UPPERAIR","192155"
"GGUAS446","UA7122.537.5",-122.5000,37.5000,-9999,"UPPERAIR","192156"
"GGUAS449","UA712037.5",-120.0000,37.5000,-9999,"UPPERAIR","192157"
"GGUAS452","UA7117.537.5",-117.5000,37.5000,-9999,"UPPERAIR","192158"
"GGUAS455","UA711537.5",-115.0000,37.5000,-9999,"UPPERAIR","192159"
"GGUAS458","UA7112.537.5",-112.5000,37.5000,-9999,"UPPERAIR","192160"
"GGUAS461","UA711037.5",-110.0000,37.5000,-9999,"UPPERAIR","192161"
"GGUAS464","UA7107.537.5",-107.5000,37.5000,-9999,"UPPERAIR","192162"
"GGUAS467","UA710537.5",-105.0000,37.5000,-9999,"UPPERAIR","192163"
"GGUAS470","UA7102.537.5",-102.5000,37.5000,-9999,"UPPERAIR","192164"
"GGUAS536","UA712035",-120.0000,35.0000,-9999,"UPPERAIR","192165"
"GGUAS539","UA7117.535",-117.5000,35.0000,-9999,"UPPERAIR","192166"
"GGUAS542","UA711535",-115.0000,35.0000,-9999,"UPPERAIR","192167"
"GGUAS545","UA7112.535",-112.5000,35.0000,-9999,"UPPERAIR","192168"
"GGUAS548","UA711035",-110.0000,35.0000,-9999,"UPPERAIR","192169"
"GGUAS551","UA7107.535",-107.5000,35.0000,-9999,"UPPERAIR","192170"
"GGUAS554","UA710535",-105.0000,35.0000,-9999,"UPPERAIR","192171"
"GGUAS626","UA7117.532.5",-117.5000,32.5000,-9999,"UPPERAIR","192172"
"GGUAS632","UA7112.532.5",-112.5000,32.5000,-9999,"UPPERAIR","192173"
"GGUAS635","UA711032.5",-110.0000,32.5000,-9999,"UPPERAIR","192174"
"GGUAS638","UA7107.532.5",-107.5000,32.5000,-9999,"UPPERAIR","192175"
"GGUAS641","UA710532.5",-105.0000,32.5000,-9999,"UPPERAIR","192176"
"GGUAS722","UA711030",-110.0000,30.0000,-9999,"UPPERAIR","192177"
"KHLB","BATESVILLE A",-85.2583,39.3445,296,"ASOS","192191"
"KRAW","WARSAW MUNIC",-93.3454,38.3469,285,"ASOS","192193"
"3266210A","BRUSH MOUNTA",-123.6688,40.9139,1201,"RAWS","192313"
"KHCR","HEBER CITY M",-111.4330,40.4774,1706,"ASOS","192431"
"3265A010","WILMA",-84.9403,30.1828,20,"RAWS","192537"
"3266579A","KFO PORTABLE",-112.5247,37.0373,1501,"RAWS","192743"
"3265E31A","ROARING CREE",-76.4205,40.8317,316,"RAWS","192826"
"K27K","GEORGETOWN-S",-84.4347,38.2344,288,"ASOS","192907"
"KBRY","SAMUELS FIEL",-85.4996,37.8143,203,"ASOS","192908"
"KSDC","WILLIAMSON-S",-77.1195,43.2346,129,"ASOS","192909"
"CM253","PESCADERO",-122.3708,37.2553,14,"CIMIS","193039"
"WA309001","CURLEW",-118.6085,48.8578,573,"AGWXNET","193054"
"KFRH","FRENCH LICK",-86.6441,38.5034,241,"ASOS","193152"
"CM254","OAKLAND METR",-122.1971,37.7182,4,"CIMIS","194146"
"KGNB","GRANBY-GRAND",-105.9113,40.0904,2500,"ASOS","194613"
"KOYM","ST MARYS MUN",-78.5026,41.4125,589,"ASOS","194614"
"KPTD","POTSDAM MUNI",-74.9485,44.6767,144,"ASOS","194615"
"UGA125","ALAPAHA",-83.2407,31.3447,83,"UGA","194869"
"UGA353","ALBANY",-84.0519,31.5540,63,"UGA","194870"
"UGA260","ALMA",-82.5100,31.5429,59,"UGA","194871"
"UGA375","ALPHARETTA",-84.2224,34.0920,318,"UGA","194872"
"UGA367","ALTO",-83.6468,34.4194,399,"UGA","194873"
"UGA298","ARABI",-83.8164,31.8278,100,"UGA","194874"
"UGA345","ARLINGTON",-84.6308,31.3532,65,"UGA","194875"
"UGA190","ATTAPULGUS",-84.4853,30.7616,83,"UGA","194876"
"UGA368","BALL GROUND",-84.3762,34.2930,307,"UGA","194877"
"UGA265","BAXLEY",-82.4443,31.7513,62,"UGA","194878"
"UGA150","BLAIRSVILLE",-83.9281,34.8390,590,"UGA","194879"
"UGA292","BLUE RIDGE",-84.3424,34.8851,548,"UGA","194880"
"UGA331","BUTLER",-84.1873,32.5513,195,"UGA","194882"
"UGA257","BYROMVILLE",-83.8767,32.1896,118,"UGA","194883"
"UGA430","BYRON",-83.7375,32.6576,149,"UGA","194884"
"UGA195","CAIRO",-84.2314,30.8618,79,"UGA","194885"
"UGA161","CALHOUN",-84.8158,34.5576,207,"UGA","194886"
"UGA145","CAMILLA",-84.2916,31.2801,49,"UGA","194887"
"UGA215","CLARKS HILL-",-82.1944,33.6599,73,"UGA","194888"
"UGA255","CORDELE",-83.9408,32.0234,87,"UGA","194889"
"UGA291","COVINGTON",-83.8447,33.4385,214,"UGA","194890"
"UGA152","DAHLONEGA",-83.8793,34.6107,512,"UGA","194891"
"UGA205","DALLAS",-84.8353,33.8932,325,"UGA","194892"
"UGA275","DANIELSVILLE",-83.2384,34.1454,237,"UGA","194893"
"UGA350","DAWSON",-84.4358,31.7582,100,"UGA","194894"
"UGA348","DAWSON-HHERC",-84.3953,31.7328,97,"UGA","194895"
"UGA175","DEARING",-82.4030,33.3650,143,"UGA","194896"
"UGA165","DIXIE",-83.6675,30.7945,60,"UGA","194897"
"UGA433","DONALSONVILL",-84.8798,31.0154,42,"UGA","194898"
"UGA296","DOUGLAS",-82.7850,31.4886,65,"UGA","194899"
"UGA135","DUBLIN",-82.9229,32.4972,69,"UGA","194900"
"UGA356","DUCKER",-84.3693,31.5332,60,"UGA","194901"
"UGA370","DUNWOODY",-84.3616,33.9892,320,"UGA","194902"
"UGA170","EATONTON",-83.4882,33.3969,164,"UGA","194903"
"UGA235","ELBERTON",-82.6061,34.0203,145,"UGA","194904"
"UGA355","ELLIJAY",-84.3741,34.6198,508,"UGA","194905"
